Store ID,Last Week Uptime(hrs),Last Week Downtime(hrs),Last Day Uptime(hrs),Last Day Downtime(hrs),Last Hour Uptime(mins),Last Hour Downtime(mins)
f4ea0362-6040-4e5d-be0e-8e1c4edfc2f9,92.2519183975,3.414136911111111,13.717262021666667,0,0,0
9bb308ee-46ad-49ee-a69e-9184e1a63bab,108.27846122833334,0,15.010063695555555,0,60.0,0
bddfd551-379a-492d-8a3b-27495dbfec68,78.97985288944443,0,11.52056271888889,0,0,0
021d0906-a2c2-4c3d-8920-085fb075879c,96.49805555555555,0,13.499722222222223,0,0,0
0ca52b72-9ac2-45da-8824-78a44e96e3d0,94.67303682888888,0,13.719747859722222,0,0,0
2f07531e-af34-4d3a-8bd9-24907e17450d,71.5,0,10.0,0,0,0
12735f5f-9d27-4792-bb8d-22521a8dc4c6,110.74846571,0,15.7688469575,0,0,0
b09a8e44-8412-47a2-ae7f-8baf2db02df3,0,76.48894669083333,0,11.16982833888889,0,0
7f943cfc-20f7-4b0b-b469-683399ee559b,94.49805555555555,0,13.499722222222223,0,0,0
940771c8-a9d0-4251-bc6e-77689618bb0b,94.49805555555555,0,13.499722222222223,0,0,0
7bf02aba-b7b8-4153-a19a-a1acfbf6a5e4,95.6716953961111,0,13.717431132777776,0,0,0
2ed01188-7f1c-45ab-ba0b-8df8bfcfec2e,78.97815763166666,0,11.520192174166667,0,0,0
05ed635e-3c11-423b-9800-721455624627,94.99944444444444,0,13.0,0,0,0
60625056-3e60-4373-b4ee-5e49968ead33,73.5,0,10.5,0,0,0
2bc787bd-7844-4baa-b322-54d4c5aac3bc,73.5,0,10.5,0,0,0
db08742c-fe1e-4a70-bee5-ec1e4f9cb7bf,104.99944444444444,0,15.5,0,0,0
463ffd0f-7924-4a49-8498-69e8ef840bb8,78.98020718999999,0,11.520391913055555,0,0,0
9062a987-9ba0-44ab-b728-c163d6455bd0,106.08980578166666,0,15.468728806388889,0,0,0
4293d0ce-6904-4dac-a88f-c49ee6374495,0,171.9993816822222,0,25.00002358361111,0,60.0
5fc6cc30-21f9-4d37-8e6a-03b30f1c5b20,98.17604872527778,0,14.219529905,0,0,0
56760bdb-d873-46e4-a4d8-a8f0c050967f,0,178.45013578694446,0,25.47613961944445,60.0,0
bc65d2ff-41d3-410d-b690-638dc41e7725,89.42020034444442,0,12.9697470475,0,0,0
bae93b3c-2344-4e50-9817-7d1c037eefb9,78.99999999972222,0,12.0,0,0,0
bab07197-bed9-4f19-9a13-5bc1bb7c4bbb,98.10731440277777,0,14.2082059775,0,0,0
48251c64-b100-4986-869a-5db80aff08e2,70.0,0,10.0,0,0,0
3cb70e70-21a8-4102-8073-f95024b7160e,94.66505873944445,0,13.717178531666667,0,0,0
1fa3e8bf-82db-48a8-9c7a-91465851ec24,61.366389895833336,117.08385098916665,11.998307135555555,13.476225559166668,60.0,0
cfa4cfdc-6a36-4ffe-9000-74df4181fb5b,0,118.68349093277779,0,17.016342872499997,0,0
378e9419-05f5-4990-b239-34f886be5746,94.6702681225,0,13.720202823888888,0,0,0
b011058e-216f-42f1-974d-2591511d63d0,135.99952080027776,0,18.972528598888886,0,0,0
f5ed6629-9a29-4429-afdf-122eb29866e0,135.96611471972224,0,18.972033378611112,0,0,0
395448a0-eba5-455a-b2b4-8633eb212abf,99.99805555555555,0,13.999722222222223,0,0,0
7c347b88-a69c-4ba2-9983-a34afbdf9cc8,99.99805555555555,0,13.999722222222223,0,0,0
de9a4796-5522-4ae9-9e94-2921982999b9,99.81591412583333,0,14.296854595555555,0,0,0
af45b5e0-dce8-4772-a7c3-3382b3d107a5,136.0226106886111,0,18.9730021975,0,0,0
68614a19-b896-4178-af35-69abf7ec66c9,94.67086419111111,0,13.719595241388888,0,0,0
dda0bf4a-29ca-499e-9246-c52e989e4ae1,73.90521016972222,0,10.73143532611111,0,0,0
3a84fcac-efa8-4de3-b182-04e0d81cbd3e,119.0,0,17.0,0,0,0
965a2b36-65fa-42d3-a768-e21d6de34218,99.99805555555555,0,13.999722222222223,0,0,0
70d7fbca-d195-4d51-a7d1-1bf8decf8044,106.101289275,0,15.469864063888888,0,0,0
f4ed03a0-1b52-41ee-877a-c6505c890927,94.66791060722221,0,13.716844944444443,0,0,0
81d279fa-17b1-4648-8c59-af4d10d1f871,98.11274798916666,0,14.211168891944444,0,0,0
55ca721b-2f61-40f1-8222-386988f1f9bf,106.07214274027778,0,15.46929249611111,0,0,0
40d79cb8-f794-4e00-9743-ffb91d6230a0,0,179.93784247805553,0,25.475099940555555,60.0,0
ae5a97a6-969d-4fa6-9ebb-0b4f82ff078a,87.5,0,12.5,0,0,0
df6dc796-8ce9-4ccb-a4b0-36371bc382ff,126.94307804833333,0,17.02623184361111,0,0,0
bb718d88-5f14-4edf-acf8-1aa912e1b18a,89.5,0,12.5,0,0,0
03747da9-40cf-4b33-bec4-d6479751aac1,106.13140398499999,0,15.469211595555555,0,0,0
71ef2a22-ff4e-4205-b464-9a05e8bf7648,80.75,0,11.25,0,0,0
a4454956-2526-48e4-9906-492d4dd43708,112.7900827352778,0,16.005996807499997,0,0,0
daa6bca9-066b-48b7-8456-6c492f9b31cb,98.16723577111111,0,14.217816620277777,0,0,0
1c026037-4d1f-4970-8cf4-3f8cd3c0199f,87.5,0,12.5,0,0,0
fdef76a8-0736-4559-a597-54c075a0ecb2,79.0,0,11.0,0,0,0
02e00fcb-db53-4633-aed6-5e964085d9e3,112.50057110416667,0,16.011988794166665,0,0,0
52389027-bfc9-497f-a74e-dc227a782dfd,98.99805555555555,0,12.999722222222223,0,0,0
e1d500fa-23ce-497a-9785-a42fdeecdf2f,73.5,0,10.5,0,0,0
9a81e798-43ae-4147-9402-361f02b98689,100.87340438444444,1.0,14.458708580555555,0,0,0
853404f8-2bfa-4b7c-b011-053037e1ad77,91.16780024194445,0,13.21802346111111,0,0,0
72fb9eb8-e372-469d-9b22-895057e0c200,95.6710444688889,0,13.719396133611111,0,0,0
f63a2db2-b1c9-47d7-99b7-4b1252528458,101.8752897825,0,14.459554674722224,0,0,0
0ba0bc0f-a65e-409e-b6e7-838021fc85d1,99.2471056202778,0,14.146994798333333,0,0,0
b0fb1669-6f32-48ee-adae-efdfa178a95c,94.66584952388891,0,13.716855166666669,0,0,0
7e5e1568-c5a6-467e-b801-5616b013a0dd,44.694394165,41.25862698611112,9.695027733055555,3.0773425299999997,0,0
d18296e8-a000-4236-a21b-fa4b7ec85ca6,86.99833333333333,0,12.999722222222223,0,0,0
0cb41153-7e91-4952-8e41-97ca90ad50a2,167.99999999805559,0,23.99999999972222,0,60.0,0
737027fd-265d-4e0c-9bf5-e1784df4e318,0,78.97241391555556,0,11.520634446666666,0,0
ea7ad756-e909-4c49-b13d-8c50b4bd48b5,87.5,0,12.5,0,0,0
2f8037a0-b519-4ba0-8efd-31e9aa260be9,0,78.97440517666666,0,11.520294120833334,0,0
51e63a48-f9c7-4ac0-98b0-15fa7a95b849,94.66690062472222,0,13.717290044999999,0,0,0
af1a2a2f-41ba-4544-9cab-0f3bc690f3ec,89.5,0,12.5,0,0,0
69cc2791-9e45-407b-bb53-9901d4364a8b,77.23050076944443,0,11.270331728888888,0,0,0
b9797987-ee11-47de-b60a-f6e31f70b945,136.02653210583333,0,18.972856074166668,0,0,0
7c969b6f-2454-4b65-bf9f-b3fbc29d2d43,87.5,0,12.5,0,0,0
c5e163c4-905f-4a17-a591-1743bbb3f0bf,138.1330001338889,3.2967534044444444,20.711890804166668,0,0,0
cc2a66ee-42a5-4721-ae21-1df99f56e501,89.83333333333333,0,12.833333333333334,0,0,0
1b66e06b-7ae6-496a-87d8-de4d0f0abc9f,94.09189085666668,0,13.636369833888889,0,0,0
4ae69114-67f2-4975-b85f-4f7d81aa9601,123.7206090786111,0,17.87035045527778,0,0,0
00f2912a-17b6-4d61-b817-5fd2aee16403,85.83333333333333,0,11.833333333333334,0,0,0
2a0b5f6d-edde-4080-a68d-ec0c5aa643df,73.5,0,10.5,0,0,0
b4020edf-f4a0-4e45-9259-e440f71c123f,136.02577519638888,0,18.973058049444443,0,0,0
f9faa922-6eac-41c7-bdeb-4853c9ac3c14,64.63951138527779,24.77394034,9.887614053611113,3.082773699444444,0,0
3d860535-466f-4fa3-b6be-16985179a037,120.99916666666665,0,16.0,0,0,0
a76a4e96-a655-4110-adbe-393daa1d6532,0,116.98419893527776,0,7.767051823333333,0,0
deafd890-f6c6-4835-bafb-f5afd3bfdae4,80.75,0,11.25,0,0,0
315323a1-3901-4b16-ac05-429e8b31b38e,82.83333333333333,0,11.833333333333334,0,0,0
44b41f60-a63f-4b5d-84f2-3e43032d4e29,92.99944444444444,0,13.0,0,0,0
2b3430b4-f92e-4a86-a2fe-4228591c7ea8,106.0903614625,0,15.469136181944446,0,0,0
a14195f0-a93a-42be-9197-5573d4448d47,120.99916666666665,0,16.0,0,0,0
2a494af9-bf59-44b6-a171-83f8436e4e2a,94.49805555555555,0,13.499722222222223,0,0,0
73cefd6b-933a-4a45-9da7-722719bd3bd9,0,83.73173436805556,0,12.242306655,0,0
8ce6424e-7262-4a01-941b-aed5ca1e4a8e,119.0,0,17.0,0,0,0
1a15b430-0b81-405a-82ca-c0957ecd4b38,75.82527203944444,3.512362096666667,10.619077410000001,1.0000044658333334,0,0
df93d952-7b50-4155-a517-9928b838a0f1,94.92112830666667,0,13.46779719138889,0,0,0
f6369e14-2d43-4df0-8a2b-f49fa848b653,115.80533892222223,23.561901317500002,17.36171353388889,3.0994591341666666,0,0
55f8b153-57fa-46d0-bd91-357148ac2940,77.81378112472223,0,11.353936234999999,0,0,0
46ac480c-3dea-4616-aceb-336ee1c3de55,101.87262849083332,0,14.458339822777777,0,0,0
052cf0ff-4f2a-4dff-855a-660c777d2b69,108.5,0,11.0,0,0,0
e12303fe-4405-4f2c-aefc-97b63b18c848,101.9228812813889,0,14.468999155277778,0,0,0
28538e29-9372-4cc1-b2d3-e1b60077f142,0,97.75662708361111,0,11.246558995555553,0,0
98bd1a08-6c3e-4cc2-a808-d3a61b0d82f4,106.0457266786111,0,15.468729849444445,0,0,0
dd1d6d71-9fb7-4da9-be26-4739a1a9a5d2,80.91806366888889,13.74827856361111,13.717002112222222,0,0,0
2bf4dae8-e767-423d-b349-5286ed4d995e,87.5,0,12.5,0,0,0
afa195ab-c9fe-45a7-996d-f071e2bc7679,95.67033724194444,0,13.719857275277777,0,0,0
e9b76e28-0dd2-48bf-bbbe-89013c5cb471,67.63757169333333,21.775443482222222,9.887952846944444,3.082684396111111,0,0
ae1ce22a-f2ba-4e42-a717-6d64a712c72f,89.48667330777778,0,13.271460902222223,0,0,0
42a9992f-9026-4914-be4a-61916d84b096,81.22475518138889,0,11.270867595555554,0,0,0
565a74a8-fda2-4c50-8aa2-ca78555bd95e,99.99805555555555,0,13.999722222222223,0,0,0
5d38ed48-35b5-4d8f-b4dc-b33035dca206,100.42310739499999,0,14.469169987222223,0,0,0
4858a986-59af-4b9d-bcdd-cc00eceffeef,108.55075331500001,0,13.962263705555554,0,0,0
e19692f1-6e67-4ae6-9663-7fc13478a9cf,77.80747905888889,0,11.35376185638889,0,0,0
8659afde-1ded-4a2b-9492-a6a9b35fda5f,167.88333333333338,0,23.983333333333334,0,60.0,0
9ff46a28-16de-43cb-af33-264f12aae3be,127.99944444444444,0,17.994798040277775,0,0,0
6588460c-9bf8-4aa7-bb16-d6a8dad88b28,68.98226264638889,11.743151989722222,11.770756343333334,0,0,0
fe7eebc7-4b4d-4a0f-8dbd-633c8f87d703,69.7267650861111,0,9.770836509722223,0,0,0
aff1241f-ebc3-4260-8f7a-ec0de25d3a35,74.66666666666666,0,10.666666666666666,0,0,0
bad8cf9f-5201-4da2-a1c8-87787537a0be,0.11666666666666665,0,0.016666666666666666,0,0,0
64134207-fac8-4955-a7e8-1c0b229e67ee,78.97600825277779,0,11.5205844525,0,0,0
3feb998a-56a2-44ce-af85-8548f9d081a6,91.32099452611112,3.3437908022222222,13.71682460388889,0,0,0
74945755-6e6b-4e42-94b1-1036d8d1cda0,0,178.4536648486111,0,25.473754470000003,60.0,0
f2c3ff35-4650-4f3c-a96d-89c1855b9170,108.80035117027778,0,13.958396245000001,0,0,0
6902674a-c5b1-4fcc-bfa1-dd967da82d3f,97.42316332,0,13.969457321111111,0,0,0
ca9a6ab8-2146-4a61-a6b7-42ff3a6d488a,102.79388565583332,0,15.296702872777777,0,59.68788241666667,0
2c687090-9edb-49c4-856a-6146d280a8af,73.5,0,10.5,0,0,0
a7b8a2a9-792b-466f-9a32-e35820da053c,91.17200987083334,0,13.219559522222223,0,0,0
a72bd6d7-740a-489b-8bb8-5b94ae19d1e9,89.5,0,12.5,0,0,0
de5e90d1-cb9f-4723-84ed-becfb1756c9e,84.0,0,12.0,0,0,0
13673d18-6f54-44fd-b2ed-e93b1ee1e119,94.49805555555555,0,13.499722222222223,0,0,0
d5a7d56d-3532-404a-a2d1-191dc2342426,94.49805555555555,0,13.499722222222223,0,0,0
131994eb-d652-444f-a6b6-6e3e954a1fd7,91.75169266666666,1.4217394177777778,10.802877285000001,1.4217394177777778,0,0
e232cdff-de01-4f37-9571-6b62920ada2c,73.26005639111112,0,10.498318949166668,0,0,0
e32aa7c1-e7ac-4481-9f15-b386acc62af4,99.99805555555555,0,13.999722222222223,0,0,0
429501f3-5406-49cc-9717-55a7168ca08d,73.13190507750001,4.095899054166667,11.27039796861111,0,0,0
d43719f4-a173-49a0-8db5-6beaf3f702ad,119.0,0,17.0,0,0,0
11eb3d89-0967-4a93-9491-10bbd4c177e0,123.72023303444443,0,17.869394548055556,0,0,0
fcebe2b1-44e3-4026-9a36-335d1603c3e0,100.4242447861111,0,14.469038586111111,0,0,0
f3b26d90-e36c-4236-8c03-11ad57a96822,119.0,0,17.0,0,0,0
1e04efda-f775-46f8-a5d5-2700490240a5,0,86.95438873083334,0,12.48292304777778,0,0
e799f4ae-ff48-493a-8880-66c15d8147cb,77.22715588222222,0,11.270393075277777,0,0,0
1db7f1fc-f98a-4872-a947-0d361b379012,73.5,0,10.5,0,0,0
1ab13657-6cce-475f-be32-0b358db955c1,87.6674153288889,0,12.717560907500001,0,0,0
60ea0332-da24-4af0-b5ee-fe60e078e0ba,78.97923683027778,0,11.520212278055556,0,0,0
5a5aea09-68ca-4c1a-bd99-84b3b990ed8d,71.99805555555555,0,9.999722222222221,0,0,0
a4152362-4f47-4391-9a3c-d97881dadbde,77.23150506472223,0,11.2705492025,0,0,0
aa26ed88-2869-4ffb-b44e-463d4a238f12,76.42181622055556,12.999037584166667,12.969532766666667,0,0,0
48161bf5-cbee-4e83-b411-7c8970d69432,122.39040525916667,16.528817845,13.253178336944444,6.269828777499999,0,0
2d031c07-78ec-451a-b6d6-191811634b72,101.9228241811111,0,14.468869791388888,0,0,0
f95fe721-932a-43f3-8229-091afa0318aa,91.1685880725,0,13.217699082777777,0,0,0
07dbb463-8e68-46fa-b908-fec3df427e33,79.0,0,11.0,0,0,0
3444291d-5f72-41fb-a06d-5e29f6c2c8f7,78.99805555555555,0,11.9945202625,0,59.68788241666667,0
0278f3fc-7d04-4230-8fbd-cdf6a6fb00d7,107.49999999916668,0,23.99999999972222,0,60.0,0
fc0bc6de-6bf6-41c8-ab34-a178a9a82781,77.81047327777777,0,11.354341617500001,0,0,0
4935cd2b-649e-4069-9b9b-b0da68f30796,0,111.76372693055555,0,25.001505931111115,0,60.0
c08e0ff4-edc6-49cc-86ac-8dd01bf3ec99,74.66666666666666,0,10.666666666666666,0,0,0
9e67161a-1af8-4027-87e0-8bfa59a6874a,74.66666666666666,0,10.666666666666666,0,0,0
32093fe1-c86c-45b9-9a14-e409fd828e48,136.02685092194446,0,18.972908750833334,0,0,0
9653da2b-c820-47f2-93ca-d9d12ad65304,87.5,0,12.5,0,0,0
dad75496-6825-4185-89cc-454c70dbafee,99.99805555555555,0,13.999722222222223,0,0,0
21e3279e-4e9f-4035-b696-5cd3bb8ec537,78.75,0,11.25,0,0,0
13fe35b8-ae29-4ccb-9abf-0f180e3b4dbd,95.66823029194445,0,13.719743624444444,0,0,0
f2562eff-1b4c-4c69-a7ae-8b977b1d345f,167.88333333333338,0,23.983333333333334,0,60.0,0
dfd29d89-4cf4-4492-bd2b-db04d97ea05b,87.5,0,12.5,0,0,0
4298071a-62fc-42fe-ad77-9fa8d35307e3,89.43471575305556,0,13.27063460638889,0,0,0
9a751871-5143-4f7e-802d-d0b5588109d2,70.49805555555557,0,9.999722222222223,0,0,0
fda702e3-95a4-43b2-a863-6d7ac9d9e29a,167.99999999805559,0,23.99999999972222,0,60.0,0
094997a6-5252-4447-8e55-ec7cce81096f,83.29568625805555,6.126010859722222,12.9707011325,0,0,0
63c5ac14-2d67-48d4-a68f-487cd9724e9b,73.5,0,10.5,0,0,0
d89e5b97-3722-454e-ad23-142886f3ae32,119.0,0,17.0,0,0,0
b7474ca0-8205-44c2-bbe3-e164e48464ff,0,86.76658011833334,0,20.506221100555553,0,0
8bb9776c-696f-4b36-b87c-985b7ef0ce42,136.0248370802778,0,18.972961484166667,0,0,0
e93f9c64-556e-41a1-a062-9702689c16e6,94.666653335,0,13.71717059611111,0,0,0
00e70d3c-7c2a-4633-b779-797f36f77dda,78.98195616305554,0,11.520351443333332,0,0,0
7090f542-6336-4856-8211-8427a250f668,0,148.49961392444442,0,25.00350275916667,0,60.0
d33153c9-5431-4c6f-949f-8594a5153361,0,117.05774536083332,0,17.0460978375,0,0
7a7bc05e-c339-4731-be7d-04f355960c2d,179.77803609333333,14.490570615833333,21.94125564972222,3.998146538611111,60.0,0
082390d5-018f-4c46-900a-002334f86d75,0,82.0541379561111,0,10.367994650833332,0,0
b91908ee-4776-4b4e-97f6-a367be458a2b,95.67156546833333,0,13.71778508888889,0,0,0
1fda6d01-426b-494a-a6c1-76d4c99f529c,75.98333333333333,0,8.0,0,0,0
17157999-a535-46b5-86eb-9e2d639736dc,36.01341369166667,42.9660510025,11.520442339722223,0,0,0
d925604e-dc13-458a-9d8b-f78c25c6296f,99.99805555555555,0,13.999722222222223,0,0,0
075267fc-b2d6-46e1-b0e9-6afd75648fe2,76.99805555555555,0,10.999722222222221,0,59.68788241666667,0
93a52c5c-158e-41e4-a5bd-6484bc4363a6,0,75.64672218805556,0,10.745180300555555,0,0
f20aed39-019f-4d8a-9877-3c564efbbd29,91.16919370944444,0,13.219928754444446,0,0,0
3293d361-e237-4aaa-ae46-e593f4029891,69.75,0,8.25,0,0,0
61ef4583-89c0-4b3f-bdf6-fe9d7e73f9f8,89.5,0,12.5,0,0,0
02837d4e-3d98-44ee-8533-1c6821ae5ab8,0,105.01273782083332,0,25.00169096777778,0,60.0
906f0a38-75ac-4987-b75b-05805172f8d6,67.87751810555557,21.546277477500002,9.919459778055556,3.0501000761111112,0,0
510dc8f2-2682-44b0-ba5b-07dc797f1be1,95.66756373722222,0,13.717890534444447,0,0,0
fc2b8a01-9291-4b09-a98a-738d2a9f4dca,99.43418783277778,0,14.20885896861111,0,0,0
0cadf602-6bc1-42e8-b9ee-9c0553994d96,79.33333333333333,0,11.333333333333334,0,0,0
eec74816-9766-49bb-a232-2c3ce814a9be,73.47069457527778,0,10.494432382222222,0,0,0
c1d2ef3f-a582-4602-9d8c-9fbd1bf7a4bd,94.66743366277778,0,13.717493157222222,0,0,0
e7a47ccb-91db-4dfe-96ed-00427280c8c2,91.0,0,13.0,0,0,0
c98c1c3f-b02e-44f4-949a-739613bcfa25,95.66615440444444,0,13.717047605833333,0,0,0
18d8cfca-165d-4f17-aa62-38114cf20c93,0,83.69347432166667,0,12.23458601,0,0
39ea2743-0b38-47bc-b35b-af2aec7cd834,73.25,0,10.25,0,0,0
9dd990b3-e845-4db9-93de-e5e10310a6cb,78.97660450083333,0,11.520291462222222,0,0,0
dc352086-d78f-441b-8891-a2d005879881,87.5,0,12.5,0,0,0
a5acef1c-faec-4c3e-a4de-b862e7f453a0,78.97783518972221,0,11.520443448611111,0,0,0
8e1b34a2-0976-488f-ab1c-a35e59298b25,74.66666666666666,0,10.666666666666666,0,0,0
14819fb5-12e8-45f2-b0b1-2f4312fd7a07,137.50152634638889,0,18.97268873638889,0,0,0
76f4ea55-0d2c-4e51-b86f-5cd992daa81b,78.97635016388888,0,11.520467446666668,0,0,0
a7375093-8b98-4660-887f-c5f5ed85835a,97.42469235027778,0,13.96910712861111,0,0,0
79ee2465-0a9e-4777-bb97-43922d2df3e0,132.9661111111111,0,23.983055555555552,0,60.0,0
7a32617a-f7f4-4e9c-934e-4abe3543d97d,77.23049612916668,0,11.270778284999999,0,0,0
f226c398-9b39-47a2-9b9c-457befee25f7,94.49805555555555,0,13.499722222222223,0,0,0
249d9c7b-fd41-4097-af27-fd648fc73ba9,75.5,0,10.5,0,0,0
ba6b50ba-31ca-4aca-add1-540d5083707a,77.80806922805556,0,11.354057142222223,0,0,0
2dfb64c4-32cd-485c-a656-464f9971a388,94.66437033388888,0,13.716766451111111,0,0,0
8946966b-3b20-4292-8a65-86c7bd145276,87.5,0,12.5,0,0,0
36b3145d-445e-4f10-ad8c-a4dd838d8870,87.83333333333333,0,12.833333333333334,0,0,0
f4becf95-2be7-4b1d-8d69-f1dd92debd25,79.0,0,11.0,0,0,0
fefec6c9-1b0d-4e0f-b5dc-86711c84e42f,80.14321195805556,0,11.369775868055557,0,0,0
77616672-6251-4142-b7fb-0475cd66d2f0,99.3896163888889,0,14.211508073888888,0,0,0
2f0caaf6-7a49-4be5-981b-1d27c0e1a187,72.0,0,10.0,0,0,0
ab658249-73d8-48e1-aa3a-346bb22cbc9d,89.5,0,12.5,0,0,0
ee36f53d-de2f-4939-b95e-2d976d606d80,41.21065469222222,53.46085584972222,13.719690729444444,0,0,0
f89c5820-db74-4798-ab14-ada78d5277c8,78.97379037416667,0,11.520458099444443,0,0,0
76768a8a-3106-4065-95d4-bc9a7e748838,81.22034529,0,11.270883856388888,0,0,0
a4d6a924-6481-4cfa-b142-5b047aab277d,167.99805555555557,0,23.99972222222222,0,60.0,0
931c2b27-8a6d-43ef-9def-2c840d18bfc8,99.99805555555555,0,13.999722222222223,0,0,0
e3ac51f7-c0a0-4702-a745-4776fdca63cc,80.5,0,11.5,0,0,0
dd4ef172-c9e6-4b1f-973d-5f252f1ba0bf,94.67318316472222,0,13.719684324166668,0,0,0
70c75f98-9fce-442b-b712-ae443bddf2e0,53.466578858333335,0,7.98308543,0,0,0
9ec72748-4e52-4707-8eb0-c24ece8b5aed,91.16586299750001,0,13.217376260833333,0,0,0
fa400892-09e3-4451-94db-8f28c7bd165e,89.5,0,12.5,0,0,0
1dd311bc-bf43-4a96-b594-bb34b30486c9,111.0,0,15.0,0,0,0
e0fec729-14ff-4d27-8e35-8bcebfb1a15c,80.5,0,11.5,0,0,0
57cc7137-8459-4030-a305-5220e518bc3d,84.0,0,12.0,0,0,0
f7f97ab9-bd6a-4947-bcf7-21ddf5b232db,98.1638952588889,0,14.216993295555556,0,0,0
d1d17eaa-4168-46e3-8358-8fb6e5b2320a,89.49697393472222,0,13.272230491944445,0,0,0
ed777f9d-f702-4b26-b099-c8da00c04f9e,67.48676088083333,11.493552134444444,11.520563553333332,0,0,0
e847b666-c68b-4b12-a110-4de044a4f52a,136.00119204972222,0,18.972367973333334,0,0,0
eb06a2b7-13be-44f4-adb0-48aa74be4b08,95.665495405,0,13.716939486944446,0,0,0
0dac031c-ab82-4e0d-ba97-e550bf055d69,55.2437213125,7.7527954222222215,6.377968192777777,4.242325646388888,0,0
d47111a8-c418-4655-9725-bed8a09fbf92,95.48417986416666,6.389038911666667,14.458372150000002,0,0,0
b9f82035-2d7c-4d12-a5c6-8f1b65d5fdb1,139.28405653805555,0,20.460143395,0,0,0
96950008-a077-4b10-81fd-ec52e1547893,119.0,0,17.0,0,0,0
c4849173-0001-4793-b655-081ff92bf607,87.5,0,12.5,0,0,0
a19a8d90-b6a5-4743-988c-4a3f16828161,137.39956268555557,0,18.973108396666667,0,0,0
4cc8b873-639b-47fc-b62d-4f5cf96068e1,79.33333333333333,0,11.333333333333334,0,0,0
b194c9a4-6b94-41bc-96b4-41a12c78ca2d,79.0,0,11.0,0,0,0
52dde658-c5db-4676-9572-30a5fac56727,107.5,0,14.5,0,0,0
61e46ccc-b00c-4625-9b54-1e4e2bccf4e6,0,111.74272085749999,0,25.003945990277778,0,60.0
29c8d898-0107-4a32-8736-fc6c36225db3,119.0,0,17.0,0,0,0
a96d7f73-456f-4270-ac35-77098d5cda4d,85.96666666666667,0,12.0,0,0,0
a9fd3d14-49f9-4829-aa35-f43058273e2a,79.0,0,11.0,0,0,0
25ac66b8-9b3e-498a-a9d9-dfc17059c139,99.99805555555555,0,13.999722222222223,0,0,0
a76fa00b-781f-435a-89a7-49b91b99a6f4,135.84769790027778,0,19.960608584166668,0,0,0
96c0fb72-08aa-4623-a888-c2c66367b11b,0,178.44657133277778,0,25.47479714888889,60.0,0
e511445a-9ec3-4f26-833a-e4f3f77d232d,94.66454250888887,0,13.716879814166667,0,0,0
48dccbc2-40a4-4fc5-a0ac-0204622e372d,79.0,0,11.0,0,0,0
56ad3df4-1999-49f4-9dc4-e72b17672aff,139.53158177583333,0,20.70945263861111,0,0,0
2331379a-86f0-4036-bdb8-ec23057afbcc,73.5,0,10.5,0,0,0
